,Year,date,home_team,away_team,home_score,away_score,home_ranking,away_ranking,rank_dif,goal_dif
3679,2020,2020-11-17,Venezuela,Chile,2,1,,10,,1
3680,2020,2020-11-17,Peru,Argentina,0,2,,5,,-2
3681,2020,2020-11-17,Uruguay,Brazil,0,2,8,2,6,-2
3682,2020,2020-11-18,Bosnia and Herzegovina,Italy,0,2,,6,,-2
3683,2020,2020-11-18,Poland,Netherlands,1,2,7,10,-3,-1
3684,2020,2020-11-18,England,Iceland,4,0,4,,,4
3685,2020,2020-11-18,Belgium,Denmark,4,2,1,9,-8,2
3686,2020,2020-11-18,Austria,Norway,1,1,10,,,0
3687,2020,2020-11-18,Czech Republic,Slovakia,2,0,6,,,2
3688,2020,2020-11-18,Hungary,Turkey,2,0,,10,,2
3689,2020,2020-11-18,Serbia,Russia,5,0,,9,,5
3690,2020,2020-12-09,United States,El Salvador,6,0,8,,,6
3691,2021,2021-01-31,United States,Trinidad and Tobago,7,0,8,,,7
3692,2021,2021-03-24,Portugal,Azerbaijan,1,0,8,,,1
3693,2021,2021-03-24,France,Ukraine,1,1,3,,,0
3694,2021,2021-03-24,Belgium,Wales,3,1,1,,,2
3695,2021,2021-03-24,Estonia,Czech Republic,2,6,,6,,-4
3696,2021,2021-03-24,Turkey,Netherlands,4,2,10,10,0,2
3697,2021,2021-03-24,Malta,Russia,1,3,,9,,-2
3698,2021,2021-03-24,Slovenia,Croatia,1,0,,6,,1
3699,2021,2021-03-25,United States,Jamaica,4,1,8,,,3
3700,2021,2021-03-25,Spain,Greece,1,1,7,,,0
3701,2021,2021-03-25,Bulgaria,Switzerland,1,3,,8,,-2
3702,2021,2021-03-25,Italy,Northern Ireland,2,0,6,,,2
3703,2021,2021-03-25,Israel,Denmark,0,2,,9,,-2
3704,2021,2021-03-25,Scotland,Austria,2,2,,10,,0
3705,2021,2021-03-25,England,San Marino,5,0,4,,,5
3706,2021,2021-03-25,Hungary,Poland,3,3,,7,,0
3707,2021,2021-03-25,Germany,Iceland,3,0,1,,,3
3708,2021,2021-03-25,Kenya,Egypt,1,1,,9,,0
3709,2021,2021-03-26,Chile,Bolivia,2,1,10,,,1
3710,2021,2021-03-27,Wales,Mexico,1,0,,9,,1
3711,2021,2021-03-27,Serbia,Portugal,2,2,,8,,0
3712,2021,2021-03-27,Czech Republic,Belgium,1,1,6,1,5,0
3713,2021,2021-03-27,Netherlands,Latvia,2,0,10,,,2
3714,2021,2021-03-27,Norway,Turkey,0,3,,10,,-3
3715,2021,2021-03-27,Russia,Slovenia,2,1,9,,,1
3716,2021,2021-03-27,Croatia,Cyprus,1,0,6,,,1
3717,2021,2021-03-27,Benin,Nigeria,0,1,,9,,-1
3718,2021,2021-03-28,Northern Ireland,United States,1,2,,8,,-1
3719,2021,2021-03-28,Georgia,Spain,1,2,,7,,-1
3720,2021,2021-03-28,Switzerland,Lithuania,1,0,8,,,1
3721,2021,2021-03-28,Bulgaria,Italy,0,2,,6,,-2
3722,2021,2021-03-28,Kazakhstan,France,0,2,,3,,-2
3723,2021,2021-03-28,Denmark,Moldova,8,0,9,,,8
3724,2021,2021-03-28,Austria,Faroe Islands,3,1,10,,,2
3725,2021,2021-03-28,Albania,England,0,2,,4,,-2
3726,2021,2021-03-28,Poland,Andorra,3,0,7,,,3
3727,2021,2021-03-28,Romania,Germany,0,1,,1,,-1
3728,2021,2021-03-29,Egypt,Comoros,4,0,9,,,4
3729,2021,2021-03-30,Costa Rica,Mexico,0,1,,9,,-1
3730,2021,2021-03-30,Luxembourg,Portugal,1,3,,8,,-2
3731,2021,2021-03-30,Wales,Czech Republic,1,0,,6,,1
3732,2021,2021-03-30,Belgium,Belarus,8,0,1,,,8
3733,2021,2021-03-30,Gibraltar,Netherlands,0,7,,10,,-7
3734,2021,2021-03-30,Turkey,Latvia,3,3,10,,,0
3735,2021,2021-03-30,Croatia,Malta,3,0,6,,,3
3736,2021,2021-03-30,Slovakia,Russia,2,1,,9,,1
3737,2021,2021-03-30,Nigeria,Lesotho,3,0,9,,,3
3738,2021,2021-03-31,Switzerland,Finland,3,2,8,,,1
3739,2021,2021-03-31,Spain,Kosovo,3,1,7,,,2
3740,2021,2021-03-31,Lithuania,Italy,0,2,,6,,-2
3741,2021,2021-03-31,Bosnia and Herzegovina,France,0,1,,3,,-1
3742,2021,2021-03-31,Austria,Denmark,0,4,10,9,1,-4
3743,2021,2021-03-31,England,Poland,2,1,4,7,-3,1
3744,2021,2021-03-31,Germany,North Macedonia,1,2,1,,,-1
3745,2021,2021-05-27,Turkey,Azerbaijan,2,1,10,,,1
3746,2021,2021-05-28,Italy,San Marino,7,0,6,,,7
3747,2021,2021-05-29,Mexico,Iceland,2,1,9,,,1
3748,2021,2021-05-30,Switzerland,United States,2,1,8,8,0,1
3749,2021,2021-05-31,Turkey,Guinea,0,0,10,,,0
3750,2021,2021-06-01,Croatia,Armenia,1,1,6,,,0
3751,2021,2021-06-01,Poland,Russia,1,1,7,9,-2,0
3752,2021,2021-06-02,England,Austria,1,0,4,10,-6,1
3753,2021,2021-06-02,France,Wales,3,0,3,,,3
3754,2021,2021-06-02,Germany,Denmark,1,1,1,9,-8,0
3755,2021,2021-06-02,Netherlands,Scotland,2,2,10,,,0
3756,2021,2021-06-03,Belgium,Greece,1,1,1,,,0
3757,2021,2021-06-03,Switzerland,Liechtenstein,7,0,8,,,7
3758,2021,2021-06-03,Turkey,Moldova,2,0,10,,,2
3759,2021,2021-06-03,Mexico,Costa Rica,0,0,9,,,0
3760,2021,2021-06-03,United States,Honduras,1,0,8,,,1
3761,2021,2021-06-03,Uruguay,Paraguay,0,0,8,,,0
3762,2021,2021-06-03,Argentina,Chile,1,1,5,10,-5,0
3763,2021,2021-06-03,Peru,Colombia,0,3,,10,,-3
3764,2021,2021-06-04,Italy,Czech Republic,4,0,6,6,0,4
3765,2021,2021-06-04,Nigeria,Cameroon,0,1,9,,,-1
3766,2021,2021-06-04,Spain,Portugal,0,0,7,8,-1,0
3767,2021,2021-06-04,Brazil,Ecuador,2,0,2,,,2
3768,2021,2021-06-05,Russia,Bulgaria,1,0,9,,,1
3769,2021,2021-06-06,Austria,Slovakia,0,0,10,,,0
3770,2021,2021-06-06,Belgium,Croatia,1,0,1,6,-5,1
3771,2021,2021-06-06,Denmark,Bosnia and Herzegovina,2,0,9,,,2
3772,2021,2021-06-06,England,Romania,1,0,4,,,1
3773,2021,2021-06-06,Netherlands,Georgia,3,0,10,,,3
3774,2021,2021-06-06,United States,Mexico,3,2,8,9,-1,1
3775,2021,2021-06-07,Germany,Latvia,7,1,1,,,6
3776,2021,2021-06-08,Cameroon,Nigeria,0,0,,9,,0
3777,2021,2021-06-08,Czech Republic,Albania,3,1,6,,,2
3778,2021,2021-06-08,France,Bulgaria,3,0,3,,,3
3779,2021,2021-06-08,Poland,Iceland,2,2,7,,,0
3780,2021,2021-06-08,Spain,Lithuania,4,0,7,,,4
3781,2021,2021-06-08,Colombia,Argentina,2,2,10,5,5,0
3782,2021,2021-06-08,Venezuela,Uruguay,0,0,,8,,0
3783,2021,2021-06-08,Paraguay,Brazil,0,2,,2,,-2
3784,2021,2021-06-08,Chile,Bolivia,1,1,10,,,0
3785,2021,2021-06-09,Portugal,Israel,4,0,8,,,4
3786,2021,2021-06-09,United States,Costa Rica,4,0,8,,,4
3787,2021,2021-06-11,Italy,Turkey,3,0,6,10,-4,3
3788,2021,2021-06-12,Mexico,Honduras,0,0,9,,,0
3789,2021,2021-06-12,Wales,Switzerland,1,1,,8,,0
3790,2021,2021-06-12,Denmark,Finland,0,1,9,,,-1
3791,2021,2021-06-12,Russia,Belgium,0,3,9,1,8,-3
3792,2021,2021-06-13,Austria,North Macedonia,3,1,10,,,2
3793,2021,2021-06-13,Netherlands,Ukraine,3,2,10,,,1
3794,2021,2021-06-13,England,Croatia,1,0,4,6,-2,1
3795,2021,2021-06-13,Brazil,Venezuela,3,0,2,,,3
3796,2021,2021-06-13,Colombia,Ecuador,1,0,10,,,1
3797,2021,2021-06-14,Scotland,Czech Republic,0,2,,6,,-2
3798,2021,2021-06-14,Poland,Slovakia,1,2,7,,,-1
3799,2021,2021-06-14,Spain,Sweden,0,0,7,,,0
3800,2021,2021-06-14,Argentina,Chile,1,1,5,10,-5,0
3801,2021,2021-06-15,Hungary,Portugal,0,3,,8,,-3
3802,2021,2021-06-15,Germany,France,0,1,1,3,-2,-1
3803,2021,2021-06-16,Turkey,Wales,0,2,10,,,-2
3804,2021,2021-06-16,Italy,Switzerland,3,0,6,8,-2,3
3805,2021,2021-06-16,Russia,Finland,1,0,9,,,1
3806,2021,2021-06-17,Denmark,Belgium,1,2,9,1,8,-1
3807,2021,2021-06-17,Netherlands,Austria,2,0,10,10,0,2
3808,2021,2021-06-17,Colombia,Venezuela,0,0,10,,,0
3809,2021,2021-06-17,Brazil,Peru,4,0,2,,,4
3810,2021,2021-06-18,Croatia,Czech Republic,1,1,6,6,0,0
3811,2021,2021-06-18,England,Scotland,0,0,4,,,0
3812,2021,2021-06-18,Chile,Bolivia,1,0,10,,,1
3813,2021,2021-06-18,Argentina,Uruguay,1,0,5,8,-3,1
3814,2021,2021-06-19,Spain,Poland,1,1,7,7,0,0
3815,2021,2021-06-19,Hungary,France,1,1,,3,,0
3816,2021,2021-06-19,Germany,Portugal,4,2,1,8,-7,2
3817,2021,2021-06-20,Italy,Wales,1,0,6,,,1
3818,2021,2021-06-20,Switzerland,Turkey,3,1,8,10,-2,2
3819,2021,2021-06-20,Colombia,Peru,1,2,10,,,-1
3820,2021,2021-06-21,Denmark,Russia,4,1,9,9,0,3
3821,2021,2021-06-21,Finland,Belgium,0,2,,1,,-2
3822,2021,2021-06-21,Netherlands,North Macedonia,3,0,10,,,3
3823,2021,2021-06-21,Ukraine,Austria,0,1,,10,,-1
3824,2021,2021-06-21,Uruguay,Chile,1,1,8,10,-2,0
3825,2021,2021-06-21,Argentina,Paraguay,1,0,5,,,1
3826,2021,2021-06-22,Scotland,Croatia,1,3,,6,,-2
3827,2021,2021-06-22,England,Czech Republic,1,0,4,6,-2,1
3828,2021,2021-06-23,Spain,Slovakia,5,0,7,,,5
3829,2021,2021-06-23,Sweden,Poland,3,2,,7,,1
3830,2021,2021-06-23,Germany,Hungary,2,2,1,,,0
3831,2021,2021-06-23,Portugal,France,2,2,8,3,5,0
3832,2021,2021-06-23,Brazil,Colombia,2,1,2,10,-8,1
3833,2021,2021-06-24,Bolivia,Uruguay,0,2,,8,,-2
3834,2021,2021-06-24,Chile,Paraguay,0,2,10,,,-2
3835,2021,2021-06-26,Italy,Austria,2,1,6,10,-4,1
3836,2021,2021-06-26,Wales,Denmark,0,4,,9,,-4
3837,2021,2021-06-27,Netherlands,Czech Republic,0,2,10,6,4,-2
3838,2021,2021-06-27,Belgium,Portugal,1,0,1,8,-7,1
3839,2021,2021-06-27,Brazil,Ecuador,1,1,2,,,0
3840,2021,2021-06-28,Croatia,Spain,3,5,6,7,-1,-2
3841,2021,2021-06-28,France,Switzerland,3,3,3,8,-5,0
3842,2021,2021-06-28,Argentina,Bolivia,4,1,5,,,3
3843,2021,2021-06-28,Uruguay,Paraguay,1,0,8,,,1
3844,2021,2021-06-29,England,Germany,2,0,4,1,3,2
3845,2021,2021-06-30,Mexico,Panama,3,0,9,,,3
3846,2021,2021-07-02,Switzerland,Spain,1,1,8,7,1,0
3847,2021,2021-07-02,Belgium,Italy,1,2,1,6,-5,-1
3848,2021,2021-07-02,Brazil,Chile,1,0,2,10,-8,1
3849,2021,2021-07-03,Czech Republic,Denmark,1,2,6,9,-3,-1
3850,2021,2021-07-03,Ukraine,England,0,4,,4,,-4
3851,2021,2021-07-03,Mexico,Nigeria,4,0,9,9,0,4
3852,2021,2021-07-03,Uruguay,Colombia,0,0,8,10,-2,0
3853,2021,2021-07-03,Argentina,Ecuador,3,0,5,,,3
3854,2021,2021-07-05,Brazil,Peru,1,0,2,,,1
3855,2021,2021-07-06,Argentina,Colombia,1,1,5,10,-5,0
3856,2021,2021-07-06,Italy,Spain,1,1,6,7,-1,0
3857,2021,2021-07-07,England,Denmark,2,1,4,9,-5,1
3858,2021,2021-07-09,Peru,Colombia,2,3,,10,,-1
3859,2021,2021-07-10,Brazil,Argentina,0,1,2,5,-3,-1
3860,2021,2021-07-10,Mexico,Trinidad and Tobago,0,0,9,,,0
3861,2021,2021-07-11,England,Italy,1,1,4,6,-2,0
3862,2021,2021-07-11,United States,Haiti,1,0,8,,,1
3863,2021,2021-07-14,Guatemala,Mexico,0,3,,9,,-3
3864,2021,2021-07-15,United States,Martinique,6,1,8,,,5
3865,2021,2021-07-18,Mexico,El Salvador,1,0,9,,,1
3866,2021,2021-07-18,United States,Canada,1,0,8,,,1
3867,2021,2021-07-24,Mexico,Honduras,3,0,9,,,3
3868,2021,2021-07-25,United States,Jamaica,1,0,8,,,1
3869,2021,2021-07-29,Mexico,Canada,2,1,9,,,1
3870,2021,2021-07-29,United States,Qatar,1,0,8,,,1
3871,2021,2021-08-01,United States,Mexico,1,0,8,9,-1,1
3872,2021,2021-09-01,Switzerland,Greece,2,1,8,,,1
3873,2021,2021-09-01,Egypt,Angola,1,0,9,,,1
3874,2021,2021-09-01,Portugal,Republic of Ireland,2,1,8,,,1
3875,2021,2021-09-01,France,Bosnia and Herzegovina,1,1,3,,,0
3876,2021,2021-09-01,Denmark,Scotland,2,0,9,,,2
3877,2021,2021-09-01,Moldova,Austria,0,2,,10,,-2
3878,2021,2021-09-01,Norway,Netherlands,1,1,,10,,0
3879,2021,2021-09-01,Turkey,Montenegro,2,2,10,,,0
3880,2021,2021-09-01,Russia,Croatia,0,0,9,6,3,0
3881,2021,2021-09-02,Sweden,Spain,2,1,,7,,1
3882,2021,2021-09-02,Italy,Bulgaria,1,1,6,,,0
3883,2021,2021-09-02,Czech Republic,Belarus,1,0,6,,,1
3884,2021,2021-09-02,Estonia,Belgium,2,5,,1,,-3
3885,2021,2021-09-02,Hungary,England,0,4,,4,,-4
3886,2021,2021-09-02,Poland,Albania,4,1,7,,,3
3887,2021,2021-09-02,Liechtenstein,Germany,0,2,,1,,-2
3888,2021,2021-09-02,Bolivia,Colombia,1,1,,10,,0
3889,2021,2021-09-02,Peru,Uruguay,1,1,,8,,0
3890,2021,2021-09-02,Venezuela,Argentina,1,3,,5,,-2
3891,2021,2021-09-02,Chile,Brazil,0,1,10,2,8,-1
3892,2021,2021-09-02,El Salvador,United States,0,0,,8,,0
3893,2021,2021-09-02,Mexico,Jamaica,2,1,9,,,1
3894,2021,2021-09-03,Nigeria,Liberia,2,0,9,,,2
3895,2021,2021-09-04,Qatar,Portugal,1,3,,8,,-2
3896,2021,2021-09-04,Ukraine,France,1,1,,3,,0
3897,2021,2021-09-04,Faroe Islands,Denmark,0,1,,9,,-1
3898,2021,2021-09-04,Israel,Austria,5,2,,10,,3
3899,2021,2021-09-04,Gibraltar,Turkey,0,3,,10,,-3
3900,2021,2021-09-04,Netherlands,Montenegro,4,0,10,,,4
3901,2021,2021-09-04,Cyprus,Russia,0,2,,9,,-2
3902,2021,2021-09-04,Slovakia,Croatia,0,1,,6,,-1
3903,2021,2021-09-05,Gabon,Egypt,1,1,,9,,0
3904,2021,2021-09-05,Spain,Georgia,4,0,7,,,4
3905,2021,2021-09-05,Switzerland,Italy,0,0,8,6,2,0
3906,2021,2021-09-05,Belgium,Czech Republic,3,0,1,6,-5,3
3907,2021,2021-09-05,England,Andorra,4,0,4,,,4
3908,2021,2021-09-05,San Marino,Poland,1,7,,7,,-6
3909,2021,2021-09-05,Germany,Armenia,6,0,1,,,6
3910,2021,2021-09-05,Ecuador,Chile,0,0,,10,,0
3911,2021,2021-09-05,Paraguay,Colombia,1,1,,10,,0
3912,2021,2021-09-05,Uruguay,Bolivia,4,2,8,,,2
3913,2021,2021-09-05,Costa Rica,Mexico,0,1,,9,,-1
3914,2021,2021-09-05,United States,Canada,1,1,8,,,0
3915,2021,2021-09-07,Cape Verde,Nigeria,1,2,,9,,-1
3916,2021,2021-09-07,Azerbaijan,Portugal,0,3,,8,,-3
3917,2021,2021-09-07,France,Finland,2,0,3,,,2
3918,2021,2021-09-07,Austria,Scotland,0,1,10,,,-1
3919,2021,2021-09-07,Denmark,Israel,5,0,9,,,5
3920,2021,2021-09-07,Netherlands,Turkey,6,1,10,10,0,5
3921,2021,2021-09-07,Croatia,Slovenia,3,0,6,,,3
3922,2021,2021-09-07,Russia,Malta,2,0,9,,,2
3923,2021,2021-09-08,Czech Republic,Ukraine,1,1,6,,,0
3924,2021,2021-09-08,Kosovo,Spain,0,2,,7,,-2
3925,2021,2021-09-08,Northern Ireland,Switzerland,0,0,,8,,0
3926,2021,2021-09-08,Italy,Lithuania,5,0,6,,,5
3927,2021,2021-09-08,Belarus,Belgium,0,1,,1,,-1
3928,2021,2021-09-08,Poland,England,1,1,7,4,3,0
3929,2021,2021-09-08,Iceland,Germany,0,4,,1,,-4
3930,2021,2021-09-08,Panama,Mexico,1,1,,9,,0
3931,2021,2021-09-08,Honduras,United States,1,4,,8,,-3
3932,2021,2021-09-09,Colombia,Chile,3,1,10,10,0,2
3933,2021,2021-09-09,Uruguay,Ecuador,1,0,8,,,1
3934,2021,2021-09-09,Argentina,Bolivia,3,0,5,,,3
3935,2021,2021-09-09,Brazil,Peru,2,0,2,,,2
3936,2021,2021-09-30,Egypt,Liberia,2,0,9,,,2
3937,2021,2021-10-06,Italy,Spain,1,2,6,7,-1,-1
3938,2021,2021-10-07,United States,Jamaica,2,0,8,,,2
3939,2021,2021-10-07,Mexico,Canada,1,1,9,,,0
3940,2021,2021-10-07,Nigeria,Central African Republic,0,1,9,,,-1
3941,2021,2021-10-07,Venezuela,Brazil,1,3,,2,,-2
3942,2021,2021-10-07,Paraguay,Argentina,0,0,,5,,0
3943,2021,2021-10-07,Peru,Chile,2,0,,10,,2
3944,2021,2021-10-07,Uruguay,Colombia,0,0,8,10,-2,0
3945,2021,2021-10-07,Belgium,France,2,3,1,3,-2,-1
3946,2021,2021-10-08,Czech Republic,Wales,2,2,6,,,0
3947,2021,2021-10-08,Latvia,Netherlands,0,1,,10,,-1
3948,2021,2021-10-08,Turkey,Norway,1,1,10,,,0
3949,2021,2021-10-08,Cyprus,Croatia,0,3,,6,,-3
3950,2021,2021-10-08,Russia,Slovakia,1,0,9,,,1
3951,2021,2021-10-08,Germany,Romania,2,1,1,,,1
3952,2021,2021-10-08,Egypt,Libya,1,0,9,,,1
3953,2021,2021-10-09,Switzerland,Northern Ireland,2,0,8,,,2
3954,2021,2021-10-09,Faroe Islands,Austria,0,2,,10,,-2
3955,2021,2021-10-09,Moldova,Denmark,0,4,,9,,-4
3956,2021,2021-10-09,Andorra,England,0,5,,4,,-5
3957,2021,2021-10-09,Poland,San Marino,5,0,7,,,5
3958,2021,2021-10-09,Portugal,Qatar,3,0,8,,,3
3959,2021,2021-10-10,Panama,United States,1,0,,8,,1
3960,2021,2021-10-10,Mexico,Honduras,3,0,9,,,3
3961,2021,2021-10-10,Central African Republic,Nigeria,0,2,,9,,-2
3962,2021,2021-10-10,Colombia,Brazil,0,0,10,2,8,0
3963,2021,2021-10-10,Argentina,Uruguay,3,0,5,8,-3,3
3964,2021,2021-10-10,Chile,Paraguay,2,0,10,,,2
3965,2021,2021-10-10,Italy,Belgium,2,1,6,1,5,1
3966,2021,2021-10-10,Spain,France,1,2,7,3,4,-1
3967,2021,2021-10-11,Belarus,Czech Republic,0,2,,6,,-2
3968,2021,2021-10-11,Netherlands,Gibraltar,6,0,10,,,6
3969,2021,2021-10-11,Latvia,Turkey,1,2,,10,,-1
3970,2021,2021-10-11,Croatia,Slovakia,2,2,6,,,0
3971,2021,2021-10-11,Slovenia,Russia,1,2,,9,,-1
3972,2021,2021-10-11,North Macedonia,Germany,0,4,,1,,-4
3973,2021,2021-10-11,Libya,Egypt,0,3,,9,,-3
3974,2021,2021-10-12,Portugal,Luxembourg,5,0,8,,,5
3975,2021,2021-10-12,Lithuania,Switzerland,0,4,,8,,-4
3976,2021,2021-10-12,Denmark,Austria,1,0,9,10,-1,1
3977,2021,2021-10-12,England,Hungary,1,1,4,,,0
3978,2021,2021-10-12,Albania,Poland,0,1,,7,,-1
3979,2021,2021-10-13,United States,Costa Rica,2,1,8,,,1
3980,2021,2021-10-13,El Salvador,Mexico,0,2,,9,,-2
3981,2021,2021-10-14,Colombia,Ecuador,0,0,10,,,0
3982,2021,2021-10-14,Argentina,Peru,1,0,5,,,1
3983,2021,2021-10-14,Brazil,Uruguay,4,1,2,8,-6,3
3984,2021,2021-10-14,Chile,Venezuela,3,0,10,,,3
3985,2021,2021-10-27,Mexico,Ecuador,2,3,9,,,-1
3986,2021,2021-11-11,Czech Republic,Kuwait,7,0,6,,,7
3987,2021,2021-11-11,Republic of Ireland,Portugal,0,0,,8,,0
3988,2021,2021-11-11,Greece,Spain,0,1,,7,,-1
3989,2021,2021-11-11,Russia,Cyprus,6,0,9,,,6
3990,2021,2021-11-11,Malta,Croatia,1,7,,6,,-6
3991,2021,2021-11-11,Germany,Liechtenstein,9,0,1,,,9
3992,2021,2021-11-11,Paraguay,Chile,0,1,,10,,-1
3993,2021,2021-11-11,Brazil,Colombia,1,0,2,10,-8,1
3994,2021,2021-11-12,Angola,Egypt,2,2,,9,,0
3995,2021,2021-11-12,United States,Mexico,2,0,8,9,-1,2
3996,2021,2021-11-12,Italy,Switzerland,1,1,6,8,-2,0
3997,2021,2021-11-12,Denmark,Faroe Islands,3,1,9,,,2
3998,2021,2021-11-12,Austria,Israel,4,2,10,,,2
3999,2021,2021-11-12,England,Albania,5,0,4,,,5
4000,2021,2021-11-12,Andorra,Poland,1,4,,7,,-3
4001,2021,2021-11-12,Uruguay,Argentina,0,1,8,5,3,-1
4002,2021,2021-11-13,Liberia,Nigeria,0,2,,9,,-2
4003,2021,2021-11-13,France,Kazakhstan,8,0,3,,,8
4004,2021,2021-11-13,Belgium,Estonia,3,1,1,,,2
4005,2021,2021-11-13,Turkey,Gibraltar,6,0,10,,,6
4006,2021,2021-11-13,Montenegro,Netherlands,2,2,,10,,0
4007,2021,2021-11-14,Portugal,Serbia,1,2,8,,,-1
4008,2021,2021-11-14,Spain,Sweden,1,0,7,,,1
4009,2021,2021-11-14,Croatia,Russia,1,0,6,9,-3,1
4010,2021,2021-11-14,Armenia,Germany,1,4,,1,,-3
4011,2021,2021-11-15,Northern Ireland,Italy,0,0,,6,,0
4012,2021,2021-11-15,Switzerland,Bulgaria,4,0,8,,,4
4013,2021,2021-11-15,Scotland,Denmark,2,0,,9,,2
4014,2021,2021-11-15,Austria,Moldova,4,1,10,,,3
4015,2021,2021-11-15,Poland,Hungary,1,2,7,,,-1
4016,2021,2021-11-15,San Marino,England,0,10,,4,,-10
4017,2021,2021-11-16,Nigeria,Cape Verde,1,1,9,,,0
4018,2021,2021-11-16,Egypt,Gabon,2,1,9,,,1
4019,2021,2021-11-16,Jamaica,United States,1,1,,8,,0
4020,2021,2021-11-16,Canada,Mexico,2,1,,9,,1
4021,2021,2021-11-16,Finland,France,0,2,,3,,-2
4022,2021,2021-11-16,Wales,Belgium,1,1,,1,,0
4023,2021,2021-11-16,Czech Republic,Estonia,2,0,6,,,2
4024,2021,2021-11-16,Montenegro,Turkey,1,2,,10,,-1
4025,2021,2021-11-16,Netherlands,Norway,2,0,10,,,2
4026,2021,2021-11-16,Bolivia,Uruguay,3,0,,8,,3
4027,2021,2021-11-16,Colombia,Paraguay,0,0,10,,,0
4028,2021,2021-11-16,Argentina,Brazil,0,0,5,2,3,0
4029,2021,2021-11-16,Chile,Ecuador,0,2,10,,,-2
4030,2021,2021-12-01,Egypt,Lebanon,1,0,9,,,1
4031,2021,2021-12-04,Sudan,Egypt,0,5,,9,,-5
4032,2021,2021-12-07,Algeria,Egypt,1,1,,9,,0
4033,2021,2021-12-08,Mexico,Chile,2,2,9,10,-1,0
4034,2021,2021-12-11,Egypt,Jordan,3,1,9,,,2
4035,2021,2021-12-11,El Salvador,Chile,0,1,,10,,-1
4036,2021,2021-12-15,Tunisia,Egypt,1,0,,9,,1
4037,2021,2021-12-18,Qatar,Egypt,0,0,,9,,0
4038,2021,2021-12-18,United States,Bosnia and Herzegovina,1,0,8,,,1
4039,2022,2022-01-11,Nigeria,Egypt,1,0,9,9,0,1
4040,2022,2022-01-15,Nigeria,Sudan,3,1,9,,,2
4041,2022,2022-01-15,Guinea-Bissau,Egypt,0,1,,9,,-1
4042,2022,2022-01-16,Colombia,Honduras,2,1,10,,,1
4043,2022,2022-01-19,Egypt,Sudan,1,0,9,,,1
4044,2022,2022-01-19,Guinea-Bissau,Nigeria,0,2,,9,,-2
4045,2022,2022-01-23,Nigeria,Tunisia,0,1,9,,,-1
4046,2022,2022-01-26,Ivory Coast,Egypt,0,0,,9,,0
4047,2022,2022-01-27,Jamaica,Mexico,1,2,,9,,-1
4048,2022,2022-01-27,United States,El Salvador,1,0,8,,,1
4049,2022,2022-01-27,Ecuador,Brazil,1,1,,2,,0
4050,2022,2022-01-27,Paraguay,Uruguay,0,1,,8,,-1
4051,2022,2022-01-27,Chile,Argentina,1,2,10,5,5,-1
4052,2022,2022-01-28,Colombia,Peru,0,1,10,,,-1
4053,2022,2022-01-30,Egypt,Morocco,2,1,9,,,1
4054,2022,2022-01-30,Canada,United States,2,0,,8,,2
4055,2022,2022-01-30,Mexico,Costa Rica,0,0,9,,,0
4056,2022,2022-02-01,Bolivia,Chile,2,3,,10,,-1
4057,2022,2022-02-01,Uruguay,Venezuela,4,1,8,,,3
4058,2022,2022-02-01,Argentina,Colombia,1,0,5,10,-5,1
4059,2022,2022-02-01,Brazil,Paraguay,4,0,2,,,4
4060,2022,2022-02-02,United States,Honduras,3,0,8,,,3
4061,2022,2022-02-02,Mexico,Panama,1,0,9,,,1
4062,2022,2022-02-03,Cameroon,Egypt,0,0,,9,,0
4063,2022,2022-02-06,Senegal,Egypt,0,0,,9,,0
4064,2022,2022-03-24,Mexico,United States,0,0,9,8,1,0
4065,2022,2022-03-24,Colombia,Bolivia,3,0,10,,,3
4066,2022,2022-03-24,Brazil,Chile,4,0,2,10,-8,4
4067,2022,2022-03-24,Uruguay,Peru,1,0,8,,,1
4068,2022,2022-03-24,Italy,North Macedonia,0,1,6,,,-1
4069,2022,2022-03-24,Portugal,Turkey,3,1,8,10,-2,2
4070,2022,2022-03-24,Sweden,Czech Republic,1,0,,6,,1
4071,2022,2022-03-24,Wales,Austria,2,1,,10,,1
4072,2022,2022-03-24,Scotland,Poland,1,1,,7,,0
4073,2022,2022-03-25,Egypt,Senegal,1,0,9,,,1
4074,2022,2022-03-25,Ghana,Nigeria,0,0,,9,,0
4075,2022,2022-03-25,Argentina,Venezuela,3,0,5,,,3
4076,2022,2022-03-25,France,Ivory Coast,2,1,3,,,1
4077,2022,2022-03-26,Croatia,Slovenia,1,1,6,,,0
4078,2022,2022-03-26,England,Switzerland,2,1,4,8,-4,1
4079,2022,2022-03-26,Germany,Israel,2,0,1,,,2
4080,2022,2022-03-26,Netherlands,Denmark,4,2,10,9,1,2
4081,2022,2022-03-26,Republic of Ireland,Belgium,2,2,,1,,0
4082,2022,2022-03-26,Spain,Albania,2,1,7,,,1
4083,2022,2022-03-27,Honduras,Mexico,0,1,,9,,-1
4084,2022,2022-03-27,United States,Panama,5,1,8,,,4
4085,2022,2022-03-29,Nigeria,Ghana,1,1,9,,,0
4086,2022,2022-03-29,Senegal,Egypt,1,0,,9,,1
4087,2022,2022-03-29,Ecuador,Argentina,1,1,,5,,0
4088,2022,2022-03-29,Bolivia,Brazil,0,4,,2,,-4
4089,2022,2022-03-29,Venezuela,Colombia,0,1,,10,,-1
